InvoiceDetailID|UID|InvoiceID|ProductServicesID|Price|Qty|SubTotal|Total
1661575|24573|774523|1074984|1000.00|1.0000000000|1000.00|1000.00
1661670|24573|774562|615972|1600.00|1.0000000000|1600.00|1600.00
1662006|24573|774720|615980|1150.00|1.0000000000|1150.00|1150.00
1662409|24573|774904|615995|1200.00|1.0000000000|1200.00|1200.00
1662504|24573|774948|615971|1230.00|1.0000000000|1230.00|1230.00
1663213|24573|775259|615984|1660.00|1.0000000000|1660.00|1660.00
1663524|24573|775402|615983|1990.00|1.0000000000|1990.00|1990.00
1664142|24573|775631|615984|1660.00|1.0000000000|1660.00|1660.00
1664994|24573|775987|616081|15000.00|1.0000000000|15000.00|15000.00
1668972|24573|777755|615980|1130.00|1.0000000000|1130.00|1130.00
1669027|24573|777787|1070630|700.00|1.0000000000|700.00|700.00
1669698|24573|778102|615984|1660.00|1.0000000000|1660.00|1660.00
1670464|24573|778472|808945|17900.00|1.0000000000|17900.00|17900.00
1670849|24573|778684|616000|1600.00|1.0000000000|1600.00|1600.00
1670957|24573|778752|615984|1660.00|1.0000000000|1660.00|1660.00
1672479|24573|779533|615993|1450.00|1.0000000000|1450.00|1450.00
1672649|24573|779616|615984|1660.00|1.0000000000|1660.00|1660.00
1673163|24573|779861|615985|1410.00|1.0000000000|1410.00|1410.00
1674060|24573|780288|615959|1200.00|1.0000000000|1200.00|1200.00
1674120|24573|780317|615985|1410.00|1.0000000000|1410.00|1410.00
1674763|24573|780656|615985|1410.00|1.0000000000|1410.00|1410.00
1675969|24573|781183|616000|1530.00|1.0000000000|1530.00|1530.00
1676046|24573|781213|615978|750.00|1.0000000000|750.00|750.00
1676129|24573|781260|615980|1150.00|1.0000000000|1150.00|1150.00
1676562|24573|781491|616000|1500.00|1.0000000000|1500.00|1500.00
1676687|24573|781563|615984|1660.00|1.0000000000|1660.00|1660.00
1677056|24573|781721|1164287|1400.00|1.0000000000|1400.00|1400.00
1677107|24573|781744|615984|1660.00|1.0000000000|1660.00|1660.00
1677206|24573|781785|615959|1200.00|1.0000000000|1200.00|1200.00
1677446|24573|781885|615984|1660.00|1.0000000000|1660.00|1660.00
1677543|24573|781925|615994|1600.00|1.0000000000|1600.00|1600.00
1677618|24573|781959|615979|1000.00|1.0000000000|1000.00|1000.00
1677893|24573|782105|615985|1410.00|1.0000000000|1410.00|1410.00
1678357|24573|782321|615986|1200.00|1.0000000000|1200.00|1200.00
1678687|24573|782499|615982|2580.00|1.0000000000|2580.00|2580.00
1678764|24573|782542|615981|3190.00|1.0000000000|3190.00|3190.00
1678919|24573|782630|1164680|4000.00|1.0000000000|4000.00|4000.00
1679006|24573|782670|615982|2580.00|1.0000000000|2580.00|2580.00
1679078|24573|782701|615980|1150.00|1.0000000000|1150.00|1150.00
1679157|24573|782731|615986|1200.00|1.0000000000|1200.00|1200.00
1679158|24573|782731|615986|1200.00|1.0000000000|1200.00|1200.00
1679230|24573|782762|615985|1410.00|1.0000000000|1410.00|1410.00
1679261|24573|782782|615985|1410.00|1.0000000000|1410.00|1410.00
1679322|24573|782815|615975|1380.00|1.0000000000|1380.00|1380.00
1679446|24573|782885|1164287|1400.00|1.0000000000|1400.00|1400.00
1679598|24573|782961|615986|1200.00|1.0000000000|1200.00|1200.00
1679773|24573|783054|615985|1410.00|1.0000000000|1410.00|1410.00
1679874|24573|783031|615986|1200.00|1.0000000000|1200.00|1200.00
1680092|24573|783243|940143|1300.00|1.0000000000|1300.00|1456.00
1680264|24573|783294|940143|1300.00|1.0000000000|1300.00|1300.00
1680504|24573|783416|615993|1480.00|1.0000000000|1480.00|1480.00
1680620|24573|783471|615984|1900.00|1.0000000000|1900.00|1900.00
1680912|24573|783583|615980|1150.00|1.0000000000|1150.00|1150.00
1681040|24573|783645|615958|2400.00|1.0000000000|2400.00|2400.00
1681134|24573|783695|615970|1600.00|1.0000000000|1600.00|1600.00
1682018|24573|784103|615984|1660.00|1.0000000000|1660.00|1660.00
1682059|24573|784119|615984|1660.00|1.0000000000|1660.00|1660.00
1682208|24573|784203|615984|1660.00|1.0000000000|1660.00|1660.00
1682261|24573|784226|615980|1130.00|1.0000000000|1130.00|1130.00
1682282|24573|784234|616013|1000.00|1.0000000000|1000.00|1000.00
1682439|24573|784306|616013|1000.00|1.0000000000|1000.00|1000.00
1682697|24573|784439|615986|1200.00|1.0000000000|1200.00|1200.00
1683502|24573|784815|615986|1200.00|1.0000000000|1200.00|1200.00
1683646|24573|784887|616032|1000.00|1.0000000000|1000.00|1000.00
1683979|24573|785062|615983|1990.00|1.0000000000|1990.00|1990.00
1684023|24573|785086|615975|1400.00|1.0000000000|1400.00|1400.00
1684104|24573|785128|615983|1990.00|1.0000000000|1990.00|1990.00
1684231|24573|785197|616030|1280.00|1.0000000000|1280.00|1280.00
1684397|24573|785282|615984|1660.00|1.0000000000|1660.00|1660.00
1684425|24573|785299|615983|1990.00|1.0000000000|1990.00|1990.00
1684540|24573|785355|616013|1050.00|1.0000000000|1050.00|1050.00
1684578|24573|785379|615984|1660.00|1.0000000000|1660.00|1660.00
1684740|24573|785455|615991|1450.00|1.0000000000|1450.00|1450.00
1684967|24573|785574|615971|1200.00|1.0000000000|1200.00|1200.00
1684997|24573|785595|615985|1410.00|1.0000000000|1410.00|1410.00
1685108|24573|785657|1070630|800.00|1.0000000000|800.00|800.00
1685156|24573|785680|616032|1000.00|1.0000000000|1000.00|1000.00
1685766|24573|785978|615986|1200.00|1.0000000000|1200.00|1200.00
1685802|24573|786002|616013|1000.00|1.0000000000|1000.00|1000.00
1685869|24573|786043|615986|1200.00|1.0000000000|1200.00|1200.00
1686122|24573|786157|615980|1100.00|1.0000000000|1100.00|1100.00
1686210|24573|786209|616000|1500.00|1.0000000000|1500.00|1500.00
1686511|24573|786345|615975|1280.00|1.0000000000|1280.00|1280.00
1686876|24573|786514|615980|1130.00|1.0000000000|1130.00|1130.00
1686975|24573|786559|615986|1200.00|1.0000000000|1200.00|1200.00
1687096|24573|786616|615978|800.00|1.0000000000|800.00|800.00
1687172|24573|786653|616016|1300.00|1.0000000000|1300.00|1300.00
1687255|24573|786689|615986|1200.00|1.0000000000|1200.00|1200.00
1687573|24573|786807|615990|1700.00|1.0000000000|1700.00|1700.00
1688031|24573|787020|1070571|6500.00|1.0000000000|6500.00|7280.00
1688384|24573|787172|615985|1410.00|1.0000000000|1410.00|1410.00
1689080|24573|787488|615986|1200.00|1.0000000000|1200.00|1200.00
1689159|24573|787515|615984|1660.00|1.0000000000|1660.00|1660.00
1689283|24573|787584|615991|1500.00|1.0000000000|1500.00|1500.00
1689555|24573|787707|615985|1410.00|1.0000000000|1410.00|1410.00
1690095|24573|787989|615984|1660.00|1.0000000000|1660.00|1660.00
1690255|24573|788069|616030|1300.00|1.0000000000|1300.00|1300.00
1690812|24573|788321|616020|1400.00|1.0000000000|1400.00|1400.00
1691165|24573|788481|615986|1200.00|1.0000000000|1200.00|1200.00
1691714|24573|788735|616002|1350.00|1.0000000000|1350.00|1350.00
1692115|24573|788896|616009|1600.00|1.0000000000|1600.00|1600.00
1692156|24573|788918|615983|1990.00|1.0000000000|1990.00|1990.00
1692211|24573|788946|616100|3450.00|1.0000000000|3450.00|3450.00
1692821|24573|789182|615983|1990.00|1.0000000000|1990.00|1990.00
1693294|24573|789387|615986|1200.00|1.0000000000|1200.00|1200.00
1693405|24573|789435|616113|3500.00|1.0000000000|3500.00|3500.00
1693558|24573|789496|615984|1660.00|1.0000000000|1660.00|1660.00
1694087|24573|789731|616032|1000.00|1.0000000000|1000.00|1000.00
1694999|24573|790045|1166205|1300.00|1.0000000000|1300.00|1300.00
1695443|24573|790214|615986|1200.00|1.0000000000|1200.00|1200.00
1695881|24573|790384|616034|7350.00|1.0000000000|7350.00|7350.00
1696228|24573|790514|615975|1350.00|1.0000000000|1350.00|1350.00
1697605|24573|791011|615986|1200.00|1.0000000000|1200.00|1200.00
1697726|24573|791060|615983|1990.00|1.0000000000|1990.00|1990.00
1701181|24573|792697|940143|1200.00|1.0000000000|1200.00|1344.00
1701239|24573|792737|615994|1600.00|1.0000000000|1600.00|1600.00
1701465|24573|792872|615984|1660.00|1.0000000000|1660.00|1660.00
1701748|24573|792977|615981|3190.00|1.0000000000|3190.00|3190.00
1702082|24573|793164|615985|1410.00|1.0000000000|1410.00|1410.00
1702378|24573|793326|616042|57900.00|1.0000000000|57900.00|57900.00
1702436|24573|793359|615971|1150.00|1.0000000000|1150.00|1150.00
1702767|24573|793548|615986|1200.00|1.0000000000|1200.00|1200.00
1703832|24573|794183|616009|1550.00|1.0000000000|1550.00|1550.00
1703863|24573|794195|615982|2580.00|1.0000000000|2580.00|2580.00
1704809|24573|794691|615984|1660.00|1.0000000000|1660.00|1660.00
1705759|24573|795190|615995|1150.00|1.0000000000|1150.00|1150.00
1706012|24573|795306|616000|1450.00|1.0000000000|1450.00|1450.00
1707264|24573|795928|615984|1660.00|1.0000000000|1660.00|1660.00
1707561|24573|796096|940143|1250.00|1.0000000000|1250.00|1250.00
1707662|24573|796142|616113|3300.00|1.0000000000|3300.00|3300.00
1708223|24573|796418|615995|1220.00|1.0000000000|1220.00|1220.00
1709404|24573|797016|1070579|9000.00|1.0000000000|9000.00|9000.00
1709537|24573|797080|615980|1150.00|1.0000000000|1150.00|1150.00
1710622|24573|797615|615978|850.00|1.0000000000|850.00|850.00
1710665|24573|797638|615984|1660.00|1.0000000000|1660.00|1660.00
1710753|24573|797688|616008|1550.00|1.0000000000|1550.00|1550.00
1710912|24573|797780|1074984|1000.00|1.0000000000|1000.00|1000.00
1711453|24573|798097|616176|740.00|1.0000000000|740.00|740.00
1712056|24573|798363|615986|1200.00|1.0000000000|1200.00|1200.00
1712122|24573|798402|615986|1200.00|1.0000000000|1200.00|1200.00
1712147|24573|798420|615986|1200.00|1.0000000000|1200.00|1200.00
1712319|24573|798522|615984|1660.00|1.0000000000|1660.00|1660.00
1712424|24573|798571|616009|1500.00|1.0000000000|1500.00|1500.00
1712480|24573|798599|616009|1500.00|1.0000000000|1500.00|1500.00
1713217|24573|798860|616009|1600.00|1.0000000000|1600.00|1600.00
1713799|24573|799124|615981|3190.00|1.0000000000|3190.00|3190.00
1713881|24573|799166|940143|1500.00|1.0000000000|1500.00|1500.00
1714261|24573|799373|1164287|1400.00|1.0000000000|1400.00|1568.00
1714721|24573|799609|616024|1200.00|1.0000000000|1200.00|1200.00
1715163|24573|799765|616027|1300.00|1.0000000000|1300.00|1300.00
1716288|24573|800292|939048|9500.00|1.0000000000|9500.00|9500.00
1716737|24573|800497|615980|1150.00|1.0000000000|1150.00|1150.00
1716773|24573|800519|615984|1660.00|1.0000000000|1660.00|1660.00
1716887|24573|800581|616103|5000.00|1.0000000000|5000.00|5000.00
1717702|24573|800962|616083|7490.00|1.0000000000|7490.00|7490.00
1718214|24573|801222|616034|7350.00|1.0000000000|7350.00|7350.00
1720240|24573|802226|615984|1660.00|1.0000000000|1660.00|1660.00
1720709|24573|802455|615986|1200.00|1.0000000000|1200.00|1200.00
1721320|24573|802686|616083|7490.00|1.0000000000|7490.00|7490.00
1721942|24573|802996|615985|1410.00|1.0000000000|1410.00|1410.00
1722081|24573|803063|616100|3500.00|1.0000000000|3500.00|3500.00
1722132|24573|803094|616100|3500.00|1.0000000000|3500.00|3500.00
1722591|24573|803278|615984|1660.00|1.0000000000|1660.00|1660.00
1722661|24573|803312|615986|1200.00|1.0000000000|1200.00|1200.00
1722752|24573|803352|615984|1660.00|1.0000000000|1660.00|1660.00
1782468|24573|828162|615982|2580.00|1.0000000000|2580.00|2580.00
1782492|24573|828175|615984|1660.00|1.0000000000|1660.00|1660.00
1782542|24573|828204|615980|1150.00|1.0000000000|1150.00|1150.00
1783014|24573|828419|615986|1200.00|1.0000000000|1200.00|1200.00
1783769|24573|828778|615986|1200.00|1.0000000000|1200.00|1200.00
1784213|24573|828949|615979|950.00|1.0000000000|950.00|950.00
1786846|24573|830297|615984|1660.00|1.0000000000|1660.00|1660.00
1787245|24573|830486|615959|1200.00|1.0000000000|1200.00|1200.00
1787805|24573|830738|615984|1660.00|1.0000000000|1660.00|1660.00
1788273|24573|830968|615985|1410.00|1.0000000000|1410.00|1410.00
1789039|24573|831334|940143|1300.00|1.0000000000|1300.00|1300.00
1789277|24573|831443|615984|1660.00|1.0000000000|1660.00|1660.00
1789368|24573|831489|615986|1200.00|1.0000000000|1200.00|1200.00
1790703|24573|832194|615980|1130.00|1.0000000000|1130.00|1130.00
1790819|24573|832258|615980|1130.00|1.0000000000|1130.00|1130.00
1790908|24573|832305|615978|730.00|1.0000000000|730.00|730.00
1791305|24573|832490|615984|1660.00|1.0000000000|1660.00|1660.00
1791334|24573|832510|615984|1660.00|1.0000000000|1660.00|1660.00
1791650|24573|832649|616009|1400.00|1.0000000000|1400.00|1400.00
1792269|24573|832981|615986|1200.00|1.0000000000|1200.00|1200.00
1793271|24573|833526|616020|1300.00|1.0000000000|1300.00|1300.00
1793308|24573|833551|615984|1660.00|1.0000000000|1660.00|1660.00
1793964|24573|833932|615984|1660.00|1.0000000000|1660.00|1660.00
1794133|24573|834032|616030|1450.00|1.0000000000|1450.00|1450.00
1794197|24573|834067|615993|1450.00|1.0000000000|1450.00|1450.00
1795550|24573|834743|615985|1410.00|1.0000000000|1410.00|1410.00
1795671|24573|834811|615986|1200.00|1.0000000000|1200.00|1200.00
1795720|24573|834842|1070578|5450.00|1.0000000000|5450.00|5450.00
1797389|24573|835729|615985|1410.00|1.0000000000|1410.00|1410.00
1797894|24573|835971|615982|2580.00|1.0000000000|2580.00|2580.00
1798137|24573|836100|615978|730.00|1.0000000000|730.00|730.00
1799369|24573|836681|615984|1660.00|1.0000000000|1660.00|1660.00
1799625|24573|836801|615993|1450.00|1.0000000000|1450.00|1450.00
1800258|24573|837134|615984|1660.00|1.0000000000|1660.00|1660.00
1800517|24573|837278|615986|1200.00|1.0000000000|1200.00|1200.00
1800986|24573|837498|615985|1410.00|1.0000000000|1410.00|1410.00
1801197|24573|837602|616013|900.00|1.0000000000|900.00|900.00
1801275|24573|837640|616030|1300.00|1.0000000000|1300.00|1300.00
1801850|24573|837888|616092|13990.00|1.0000000000|13990.00|13990.00
1801933|24573|837925|615933|1300.00|1.0000000000|1300.00|1300.00
1801994|24573|837962|615984|1660.00|1.0000000000|1660.00|1660.00
1802267|24573|838089|615986|1200.00|1.0000000000|1200.00|1200.00
1802323|24573|838110|615986|1200.00|1.0000000000|1200.00|1200.00
1802404|24573|838136|615961|1600.00|1.0000000000|1600.00|1600.00
1802607|24573|838236|616024|1300.00|1.0000000000|1300.00|1300.00
1803598|24573|838688|615959|1200.00|1.0000000000|1200.00|1200.00
1803828|24573|838794|615970|1500.00|1.0000000000|1500.00|1500.00
1803972|24573|838867|616009|1600.00|1.0000000000|1600.00|1600.00
1804236|24573|838996|615959|1200.00|1.0000000000|1200.00|1200.00
1804237|24573|838996|615985|1410.00|1.0000000000|1410.00|1410.00
1804459|24573|839102|615986|1200.00|1.0000000000|1200.00|1200.00
1805477|24573|839538|615985|1410.00|1.0000000000|1410.00|1410.00
1805563|24573|839567|615983|1990.00|1.0000000000|1990.00|1990.00
1810973|24573|842366|615985|1410.00|1.0000000000|1410.00|1410.00
1811189|24573|842458|615960|1350.00|1.0000000000|1350.00|1350.00
1811359|24573|842503|615985|1410.00|1.0000000000|1410.00|1410.00
1811383|24573|842520|615985|1410.00|1.0000000000|1410.00|1410.00
1814288|24573|844001|615986|1200.00|1.0000000000|1200.00|1200.00
1814566|24573|844170|616000|1600.00|1.0000000000|1600.00|1600.00
1814724|24573|844238|615986|1200.00|1.0000000000|1200.00|1200.00
1815759|24573|844693|616032|1000.00|1.0000000000|1000.00|1000.00
1817740|24573|845629|615974|1300.00|1.0000000000|1300.00|1300.00
1818183|24573|845822|615983|1990.00|1.0000000000|1990.00|1990.00
1818249|24573|845860|616020|1300.00|1.0000000000|1300.00|1300.00
1818778|24573|846114|615959|1200.00|1.0000000000|1200.00|1200.00
1819290|24573|846311|615990|1500.00|1.0000000000|1500.00|1500.00
1819359|24573|846334|615984|1660.00|1.0000000000|1660.00|1660.00
1819804|24573|846534|615971|1170.00|1.0000000000|1170.00|1170.00
1820251|24573|846730|615984|1660.00|1.0000000000|1660.00|1660.00
1821525|24573|847370|615984|1660.00|1.0000000000|1660.00|1660.00
1821718|24573|847470|615984|1660.00|1.0000000000|1660.00|1660.00
1822303|24573|847760|615985|1410.00|1.0000000000|1410.00|1410.00
1822684|24573|847931|615978|800.00|1.0000000000|800.00|800.00
1823312|24573|848270|615983|1990.00|1.0000000000|1990.00|1990.00
1823556|24573|848388|1070578|5400.00|1.0000000000|5400.00|5400.00
1824079|24573|848685|616034|7350.00|1.0000000000|7350.00|7350.00
1824681|24573|848997|615959|1200.00|1.0000000000|1200.00|1200.00
1825599|24573|849377|1164287|1300.00|1.0000000000|1300.00|1300.00
1826937|24573|850077|615995|1250.00|1.0000000000|1250.00|1250.00
1827328|24573|850241|615980|1150.00|1.0000000000|1150.00|1150.00
1827886|24573|850516|616019|1460.00|1.0000000000|1460.00|1460.00
1828384|24573|850762|615985|1410.00|1.0000000000|1410.00|1410.00
1828466|24573|850804|615983|1990.00|1.0000000000|1990.00|1990.00
1829967|24573|851517|615986|1200.00|1.0000000000|1200.00|1200.00
1830670|24573|851838|615983|1990.00|1.0000000000|1990.00|1990.00
1830745|24573|851883|615959|1200.00|1.0000000000|1200.00|1200.00
1831055|24573|852024|615985|1410.00|1.0000000000|1410.00|1410.00
1831518|24573|852233|615980|1150.00|1.0000000000|1150.00|1150.00
1832801|24573|852804|616032|950.00|1.0000000000|950.00|950.00
1833796|24573|853250|615980|1100.00|1.0000000000|1100.00|1100.00
1834068|24573|853376|615984|1660.00|1.0000000000|1660.00|1660.00
1834739|24573|853662|940143|1300.00|1.0000000000|1300.00|1300.00
1835108|24573|853821|615984|1660.00|1.0000000000|1660.00|1660.00
1835178|24573|853859|615984|1660.00|1.0000000000|1660.00|1660.00
1839504|24573|855891|615984|1660.00|1.0000000000|1660.00|1660.00
1839794|24573|856046|940143|1300.00|1.0000000000|1300.00|1300.00
1840041|24573|856177|615984|1660.00|1.0000000000|1660.00|1660.00
1840889|24573|856621|615980|1150.00|1.0000000000|1150.00|1150.00
1841728|24573|857082|615985|1410.00|1.0000000000|1410.00|1410.00
1843186|24573|857863|1164290|4500.00|1.0000000000|4500.00|4500.00
1843369|24573|857952|1164290|4500.00|1.0000000000|4500.00|4500.00
1843598|24573|858076|615978|1010.00|1.0000000000|1010.00|1010.00
1844105|24573|858343|940143|1250.00|1.0000000000|1250.00|1250.00
1844388|24573|858494|616020|1350.00|1.0000000000|1350.00|1350.00
1844747|24573|858646|615982|2580.00|1.0000000000|2580.00|2580.00
1844907|24573|858730|615984|1660.00|1.0000000000|1660.00|1660.00
1845417|24573|859003|615986|1200.00|1.0000000000|1200.00|1200.00
1846399|24573|859525|615985|1410.00|1.0000000000|1410.00|1410.00
1846511|24573|859569|616000|1430.00|1.0000000000|1430.00|1430.00
1848460|24573|860535|615984|1660.00|1.0000000000|1660.00|1660.00
1848461|24573|860536|616000|1450.00|1.0000000000|1450.00|1450.00
1848474|24573|860543|615959|1200.00|1.0000000000|1200.00|1200.00
1848840|24573|860720|615985|1410.00|1.0000000000|1410.00|1410.00
1848922|24573|860769|615986|1200.00|1.0000000000|1200.00|1200.00
1849489|24573|861068|616025|1600.00|1.0000000000|1600.00|1600.00
1849610|24573|861133|615985|1410.00|1.0000000000|1410.00|1410.00
1850107|24573|861379|615984|1660.00|1.0000000000|1660.00|1660.00
1850340|24573|861500|615981|3190.00|1.0000000000|3190.00|3190.00
1850980|24573|861850|1070630|700.00|1.0000000000|700.00|700.00
1851617|24573|862193|616032|1000.00|1.0000000000|1000.00|1000.00
1851752|24573|862265|615958|2400.00|1.0000000000|2400.00|2400.00
1852249|24573|862537|616032|950.00|1.0000000000|950.00|950.00
1852363|24573|862603|616024|1150.00|1.0000000000|1150.00|1150.00
1852405|24573|862625|616024|1150.00|1.0000000000|1150.00|1150.00
1854145|24573|863561|615985|1410.00|1.0000000000|1410.00|1410.00
1855401|24573|864234|615984|1660.00|1.0000000000|1660.00|1660.00
1855945|24573|864527|615990|1700.00|1.0000000000|1700.00|1700.00
1856427|24573|864760|615968|800.00|1.0000000000|800.00|800.00
1857059|24573|865067|615982|2580.00|1.0000000000|2580.00|2580.00
1857175|24573|865123|615983|1990.00|1.0000000000|1990.00|1990.00
1859084|24573|866005|616032|1000.00|1.0000000000|1000.00|1000.00
1859433|24573|866163|615986|1200.00|1.0000000000|1200.00|1200.00
1859648|24573|866267|616032|1000.00|1.0000000000|1000.00|1000.00
1859720|24573|866296|615994|1600.00|1.0000000000|1600.00|1600.00
1859801|24573|866324|615985|1410.00|1.0000000000|1410.00|1410.00
1860053|24573|866433|615985|1410.00|1.0000000000|1410.00|1410.00
1860601|24573|866684|616009|1600.00|1.0000000000|1600.00|1600.00
1860643|24573|866700|616009|1500.00|1.0000000000|1500.00|1500.00
1860821|24573|866768|616009|1500.00|1.0000000000|1500.00|1500.00
1861266|24573|866919|616085|10980.00|1.0000000000|10980.00|10980.00
1861730|24573|867128|615984|1660.00|1.0000000000|1660.00|1660.00
1861772|24573|867144|615984|1660.00|1.0000000000|1660.00|1660.00
1861805|24573|867157|616076|10000.00|1.0000000000|10000.00|10000.00
1861837|24573|867171|615983|1990.00|1.0000000000|1990.00|1990.00
1862275|24573|867312|615966|1320.00|1.0000000000|1320.00|1320.00
1867761|24573|869818|615966|1300.00|1.0000000000|1300.00|1300.00
1868192|24573|870040|616083|7490.00|1.0000000000|7490.00|7490.00
1871067|24573|871454|1070617|949.00|1.0000000000|949.00|1062.88
1871212|24573|871515|1070617|949.00|1.0000000000|949.00|949.00
1871505|24573|871657|615986|1200.00|1.0000000000|1200.00|1200.00
1871801|24573|871818|616032|1000.00|1.0000000000|1000.00|1000.00
1872442|24573|872113|615984|1660.00|1.0000000000|1660.00|1660.00
1872487|24573|872144|616169|4500.00|1.0000000000|4500.00|4500.00
1873496|24573|872683|615984|1660.00|1.0000000000|1660.00|1660.00
1873558|24573|872713|615984|1660.00|1.0000000000|1660.00|1660.00
1874415|24573|873138|615959|1200.00|1.0000000000|1200.00|1200.00
1874466|24573|873166|615985|1410.00|1.0000000000|1410.00|1410.00
1874653|24573|873272|615986|1200.00|1.0000000000|1200.00|1200.00
1874880|24573|873368|615985|1410.00|1.0000000000|1410.00|1410.00
1875242|24573|873588|615984|1660.00|1.0000000000|1660.00|1660.00
1875650|24573|873782|615984|1660.00|1.0000000000|1660.00|1660.00
1875740|24573|873825|615983|1990.00|1.0000000000|1990.00|1990.00
1875763|24573|873837|615983|1990.00|1.0000000000|1990.00|1990.00
1875914|24573|873891|616000|1500.00|1.0000000000|1500.00|1500.00
1876023|24573|873948|616020|1350.00|1.0000000000|1350.00|1350.00
1876098|24573|873985|616020|1350.00|1.0000000000|1350.00|1350.00
1876218|24573|874052|615971|980.00|1.0000000000|980.00|980.00
1876561|24573|874233|615985|1410.00|1.0000000000|1410.00|1410.00
1877005|24573|874463|616013|900.00|1.0000000000|900.00|900.00
1877550|24573|874741|615960|1350.00|1.0000000000|1350.00|1350.00
1878265|24573|875122|615985|1410.00|1.0000000000|1410.00|1410.00
1878348|24573|875168|615984|1910.00|1.0000000000|1910.00|1910.00
1878429|24573|875194|616013|950.00|1.0000000000|950.00|950.00
1879119|24573|875553|615985|1410.00|1.0000000000|1410.00|1410.00
1879451|24573|875732|616093|17990.00|1.0000000000|17990.00|17990.00
1880133|24573|876109|615983|1990.00|1.0000000000|1990.00|1990.00
1880227|24573|876163|615981|3190.00|1.0000000000|3190.00|3190.00
1880504|24573|876315|616018|1500.00|1.0000000000|1500.00|1500.00
1880665|24573|876385|615958|2400.00|1.0000000000|2400.00|2400.00
1881103|24573|876609|615983|1990.00|1.0000000000|1990.00|1990.00
1882344|24573|877223|615962|3800.00|1.0000000000|3800.00|3800.00
1882932|24573|877533|615958|2400.00|1.0000000000|2400.00|2400.00
1883480|24573|877808|615986|1200.00|1.0000000000|1200.00|1200.00
1883855|24573|877997|616113|3500.00|1.0000000000|3500.00|3500.00
1884207|24573|878190|615960|1300.00|1.0000000000|1300.00|1300.00
1886308|24573|879208|616000|1470.00|1.0000000000|1470.00|1470.00
1886861|24573|879469|616032|1000.00|1.0000000000|1000.00|1000.00
1887597|24573|879819|615982|2580.00|1.0000000000|2580.00|2580.00
1887699|24573|879880|615986|1200.00|1.0000000000|1200.00|1200.00
1887907|24573|879977|616000|1500.00|1.0000000000|1500.00|1500.00
1888076|24573|880048|615984|1660.00|1.0000000000|1660.00|1660.00
1888124|24573|880076|615978|800.00|1.0000000000|800.00|800.00
1888412|24573|880203|615985|1410.00|1.0000000000|1410.00|1410.00
1888573|24573|880273|616113|3780.00|1.0000000000|3780.00|3780.00
1889089|24573|880519|615984|1660.00|1.0000000000|1660.00|1660.00
1889888|24573|880866|615984|1660.00|1.0000000000|1660.00|1660.00
1890555|24573|881140|615985|1410.00|1.0000000000|1410.00|1410.00
1890765|24573|881221|615985|1410.00|1.0000000000|1410.00|1410.00
1896256|24573|883923|615983|1990.00|1.0000000000|1990.00|1990.00
1896639|24573|884080|615984|1660.00|1.0000000000|1660.00|1660.00
1896728|24573|884125|615986|1200.00|1.0000000000|1200.00|1200.00
1897524|24573|884495|616020|1350.00|1.0000000000|1350.00|1350.00
1897568|24573|884520|616032|1000.00|1.0000000000|1000.00|1000.00
1897956|24573|884744|615991|1400.00|1.0000000000|1400.00|1400.00
1898707|24573|885133|615983|1990.00|1.0000000000|1990.00|1990.00
1898976|24573|885291|615984|1660.00|1.0000000000|1660.00|1660.00
1900422|24573|886022|615984|1660.00|1.0000000000|1660.00|1660.00
1901276|24573|886463|940143|1250.00|1.0000000000|1250.00|1250.00
1902391|24573|887029|615986|1200.00|1.0000000000|1200.00|1200.00
1903106|24573|887375|615978|800.00|1.0000000000|800.00|800.00
1904082|24573|887848|1070608|1300.00|1.0000000000|1300.00|1300.00
1904325|24573|887972|1164290|4550.00|1.0000000000|4550.00|4550.00
1905666|24573|888559|615986|1200.00|1.0000000000|1200.00|1200.00
1906766|24573|889050|615984|1660.00|1.0000000000|1660.00|1660.00
1907438|24573|889355|615985|1410.00|1.0000000000|1410.00|1410.00
1907604|24573|889439|615960|1350.00|1.0000000000|1350.00|1350.00
1909105|24573|890193|615985|1410.00|1.0000000000|1410.00|1410.00
1909259|24573|890276|1074984|1000.00|1.0000000000|1000.00|1000.00
1909805|24573|890549|615985|1410.00|1.0000000000|1410.00|1410.00
1910321|24573|890802|615984|1660.00|1.0000000000|1660.00|1660.00
1910357|24573|890827|615984|1660.00|1.0000000000|1660.00|1660.00
1910831|24573|891050|615959|1200.00|1.0000000000|1200.00|1200.00
1911382|24573|891323|616143|4600.00|1.0000000000|4600.00|4600.00
1912548|24573|891888|615983|1990.00|1.0000000000|1990.00|1990.00
1912627|24573|891924|615984|1660.00|1.0000000000|1660.00|1660.00
1912710|24573|891976|615958|2400.00|1.0000000000|2400.00|2400.00
1913289|24573|892258|616000|1800.00|1.0000000000|1800.00|1800.00
1913488|24573|892352|615984|1660.00|1.0000000000|1660.00|1660.00
1913618|24573|892416|1164287|1400.00|1.0000000000|1400.00|1400.00
1913821|24573|892494|616144|8800.00|1.0000000000|8800.00|8800.00
1914083|24573|892583|615986|1200.00|1.0000000000|1200.00|1200.00
1914560|24573|892808|616013|870.00|1.0000000000|870.00|870.00
1914936|24573|893000|1070578|5400.00|1.0000000000|5400.00|5400.00
1915637|24573|893309|615982|2580.00|1.0000000000|2580.00|2580.00
1916456|24573|893681|615959|1200.00|1.0000000000|1200.00|1200.00
