ProductServicesID,UID,Code,Name,Price,Category,ProductCat
1311598,22575,DE713,5000 ILU 00195,50,35454,
1311599,22575,DE714,5000 ILU 00198,50,35454,
1311600,22575,DE715,5000 ILU 00204,50,35454,
1311601,22575,DE716,5000 ILU 00208,50,35454,
1311602,22575,DE717,5000 ILU 00212,50,35454,
1311603,22575,DE718,5000 ILU 00216,50,35454,
1311604,22575,DE719,5500 0723 ILV 00014,55,35454,
1311605,22575,DE720,6000 ILU 00247,60,35454,
1311606,22575,DE721,6500 BDY 02280,65,35454,
1311607,22575,DE722,9900 BDY 02133,99,35454,
1311608,22575,DE723,5500 0411 BDY 00075,55,35454,
1311609,22575,DE724,19900 ANN 00299,199,35454,
1311610,22575,DE725,19900 BDY 02154,199,35454,
1311611,22575,DE726,4500 BDY 01114,50,35454,
1311612,22575,DE727,5000 ANN 00267,50,35454,
1311613,22575,DE728,5000 ANO 00065,50,35454,
1311614,22575,DE729,5000 BDY 01496,50,35454,
1311615,22575,DE730,5000 CON 00076,50,35454,
1311616,22575,DE731,5500 ANN 00313,55,35454,
1311617,22575,DE732,6000 BDY 02294,60,35454,
1311618,22575,DE733,6000 BDY 02295,60,35454,
1311619,22575,DE734,6000 BFD 00308,60,35454,
1311620,22575,DE735,9900 BDY 02200,99,35454,
1311621,22575,DE736,BSK001,700,35454,
1311622,22575,DE737,BSK002,700,35454,
1311623,22575,DE738,BSK003,850,35454,
1311624,22575,DE739,BSK004,400,35454,
1311625,22575,DE740,BSK005,1800,35454,
1311626,22575,DE741,BSK006,650,35454,
1311627,22575,DE742,BSK007,750,35454,
1311628,22575,DE743,BSK008,850,35454,
1311629,22575,DE744,BSK009,800,35454,
1311630,22575,DE745,BSK010,400,35454,
1311631,22575,DE746,EXT001,1400,35454,
1311632,22575,DE747,EXT002,1100,35454,
1311633,22575,DE748,EXT003,1900,35454,
1311634,22575,DE749,EXT004,100,35454,
1311635,22575,DE750,EXT005,150,35454,
1311636,22575,DE751,EXT006,500,35454,
1311637,22575,DE752,EXT007,250,35454,
1311638,22575,DE753,EXT008,2200,35454,
1311639,22575,DE754,EXT009,2500,35454,
1311640,22575,DE755,EXT010,1100,35454,
1311641,22575,DE756,MRDE 0141,50,35454,
1311642,22575,DE757,BDF 03278,400,35454,
1311643,22575,DE758,STONE PINK,300,35454,
1311644,22575,DE759,STONE WHITE,300,35454,
1311645,22575,DE760,STONE ORANGE,300,35454,
1311646,22575,DE761,CV OD 108,650,35454,
1311647,22575,DE762,CV 327 FBE,2250,35454,
1311648,22575,DE763,ROUND CANE BASKET BIG,300,35454,
1311649,22575,DE764,CANE BASKET 009,150,35454,
1311650,22575,DE765,DE101,230,35454,
1311651,22575,DE766,GF NP 108,170,35454,
1311652,22575,DE767,MRDE 0147,59,35454,
1311653,22575,DE768,1103,150,35454,
1311654,22575,DE769,HANDI 5 0083,150,35454,
1311655,22575,DE770,CHOCOLATE CAKE 1 KG,500,35454,
1311656,22575,DE771,PINEAPPLE CAKE 1 KG,500,35454,
1311657,22575,DE772,BUTTER SCOTCH 1 KG,500,35454,
1311658,22575,DE773,TRUFFLE CAKE 1 KG,500,35454,
1311659,22575,DE774,VANILLA CAKE 1 KG,500,35454,
1311660,22575,DE775,STRAWBERRY CAKE 1 KG,500,35454,
1311661,22575,DE776,BLACKFOREST CAKE 1 KG,500,35454,
1311662,22575,DE777,FRESH FRUIT CAKE 1 KG,500,35454,
1311663,22575,DE778,MANGO CAKE 1 KG,1000,35454,
1311664,22575,DE779,5000 0174 ANN 00005,50,35454,
1311665,22575,DE780,5000 02B4 BFR 00009,50,35454,
1311666,22575,DE781,5000 0638 BFR 00018,50,35454,
1311667,22575,DE782,6000 0642 DMR 00019,60,35454,
1311668,22575,DE783,6000 BDY 02335,60,35454,
1311669,22575,DE784,6000 BDY 02336,60,35454,
1311670,22575,DE785,6000 BDY 02339,60,35454,
1311671,22575,DE786,6000 BDY 02341,60,35454,
1311672,22575,DE787,6000 BDY 02342,60,35454,
1311673,22575,DE788,6000 BDY 02343,60,35454,
1311674,22575,DE789,6500 MDY 00218,65,35454,
1311675,22575,DE790,7000 MDY 00284,70,35454,
1311676,22575,DE791,HR165001,119,35454,
1311677,22575,DE792,HR165002,199,35454,
1311678,22575,DE793,HR165003,549,35454,
1311679,22575,DE794,HR165004,349,35454,
1311680,22575,DE795,HR165005,449,35454,
1311681,22575,DE796,HR165006,349,35454,
1311682,22575,DE797,HR165007,299,35454,
1311683,22575,DE798,HR165008,119,35454,
1311684,22575,DE799,HR165009,99,35454,
1311685,22575,DE800,HR165010,99,35454,
1311686,22575,DE801,HR165011,129,35454,
1311687,22575,DE802,HR165012,1119,35454,
1311688,22575,DE803,HR165013,699,35454,
1311689,22575,DE804,HR165014,1199,35454,
1311690,22575,DE805,HR165015,399,35454,
1311691,22575,DE806,HR165016,1999,35454,
1311692,22575,DE807,HR165017,599,35454,
1311693,22575,DE808,HR165018,699,35454,
1311694,22575,DE809,HR165019,399,35454,
1311695,22575,DE810,HR165020,1499,35454,
1311696,22575,DE811,HR165021,1499,35454,
1311697,22575,DE812,HR165022,1499,35454,
1311698,22575,DE813,HR165023,1799,35454,
1311699,22575,DE814,HR165024,5699,35454,
1311700,22575,DE815,HR165025,499,35454,
1311701,22575,DE816,HR165026,599,35454,
1311702,22575,DE817,HR165027,499,35454,
1311703,22575,DE818,HR165028,4399,35454,
1311704,22575,DE819,HR165029,1299,35454,
1311705,22575,DE820,HR165030,349,35454,
1311706,22575,DE821,HR165031,999,35454,
1311707,22575,DE822,HR165032,1699,35454,
1311708,22575,DE823,HR165033,1299,35454,
1311709,22575,DE824,HR165034,799,35454,
1311710,22575,DE825,HR165035,499,35454,
1311711,22575,DE826,HR165036,399,35454,
1311712,22575,DE827,HR165037,149,35454,
1311713,22575,DE828,HR165038,199,35454,
1311714,22575,DE829,HR165039,399,35454,
1311715,22575,DE830,HR165040,349,35454,
1311716,22575,DE831,HR165041,1049,35454,
1311717,22575,DE832,HR165042,1499,35454,
1311718,22575,DE833,HR165043,1049,35454,
1311719,22575,DE834,HR165044,399,35454,
1311720,22575,DE835,HR165045,299,35454,
1311721,22575,DE836,HR165046,399,35454,
1311722,22575,DE837,HR165047,499,35454,
1311723,22575,DE838,HR165048,499,35454,
1311724,22575,DE839,HR165049,1049,35454,
1311725,22575,DE840,HR165050,499,35454,
1311726,22575,DE841,HR165051,599,35454,
1311727,22575,DE842,HR165052,99,35454,
1311728,22575,DE843,HR165053,4499,35454,
1311729,22575,DE844,HR165054,2899,35454,
1311730,22575,DE845,HR165041A,500,35454,
1311731,22575,DE846,HR165041B,300,35454,
1311732,22575,DE847,HR165041C,250,35454,
1311733,22575,DE848,HR165042A,900,35454,
1311734,22575,DE849,HR165042B,600,35454,
1311735,22575,DE850,HR165043A,500,35454,
1311736,22575,DE851,HR165043B,300,35454,
1311737,22575,DE852,HR165043C,250,35454,
1311738,22575,DE853,HR165055,1199,35454,
1311739,22575,DE854,HR165056,1199,35454,
1311740,22575,DE855,HR165057,2099,35454,
1311741,22575,DE856,HR165058,2199,35454,
1311742,22575,DE857,HR165059,299,35454,
1311743,22575,DE858,HR165060,89,35454,
1311744,22575,DE859,HR165061,199,35454,
1311745,22575,DE860,HR165062,399,35454,
1311746,22575,DE861,HR165063,429,35454,
1311747,22575,DE862,4500 ANP 00058,45,35454,
1311748,22575,DE863,6000 ANN 00352,60,35454,
1311749,22575,DE864,6000 ANO 00125,60,35454,
1311750,22575,DE865,6000 SOR 00112,60,35454,
1311751,22575,DE866,6000 SOR 00113,60,35454,
1311752,22575,DE867,6000 ANN 00353,60,35454,
1311753,22575,DE868,6000 ANN 02338,60,35454,
1311754,22575,DE869,6000 BDY 02344,60,35454,
1311755,22575,DE870,6000 BDY 02346,60,35454,
1311756,22575,DE871,6000 BDY 02347,60,35454,
1311757,22575,DE872,6000 BDY 02348,60,35454,
1311758,22575,DE873,6000 BDY 02349,60,35454,
1311759,22575,DE874,6000 BDY 02356,60,35454,
1311760,22575,DE875,6000 BDY 02361,60,35454,
1311761,22575,DE876,15ab9001 P.R. LAXMI  and  GAN,1099,35454,
1311762,22575,DE877,15K3082 P.R LAXMI  and  GANE,1199,35454,
1311763,22575,DE878,9AB9991 GANESHA CANDLE HO,1199,35454,
1311764,22575,DE879,9AB1011 BUDDHA CANDLE HOL,1499,35454,
1311765,22575,DE880,XS161006B BUDDHA HEAD,1499,35454,
1311766,22575,DE881,NY8517900 BUDDHA,1999,35454,
1311767,22575,DE882,NY8526300 BUDDHA,1999,35454,
1311768,22575,DE883,NY8454800 BUDDHA,2199,35454,
1311769,22575,DE884,NY8518200 BUDDHA,2199,35454,
1311770,22575,DE885,15AB5002 P.R. GANESHA,299,35454,
1311771,22575,DE886,14023F8 BUDDHA WITH HAND,399,35454,
1311772,22575,DE887,A-00BL METAL CANDLE HOLDER,399,35454,
1311773,22575,DE888,14AB5161 GANESHA,799,35454,
1311774,22575,DE889,9AB1093 GANESHA CANDLE HOLD,799,35454,
1311775,22575,DE890,9AB9990 BUDDHA CANDLE HLD,799,35454,
1311776,22575,DE891,DH603556 BUDDHA CANDLE HOLD,999,35454,
1311777,22575,DE892,LK16046F8 BUDDHA,999,35454,
1311778,22575,DE893,SY5215 CERAMIC LAMP WITH B,999,35454,
1311779,22575,DE894,15K3050 P.R. BUDDHA,999,35454,
1311780,22575,DE895,19900 ANN 00302,199,35454,
1311781,22575,DE896,1990 WED 00280,199,35454,
1311782,22575,DE897,6000 BDY 01744,60,35454,
1311783,22575,DE898,6000 BDY 02191,60,35454,
1311784,22575,DE899,6000 BFR 00165,60,35454,
1311785,22575,DE900,6000 BMR 00188,60,35454,
1311786,22575,DE901,6000 WEB 00323,60,35454,
1311787,22575,DE902,FLOWER SILK,60,35454,
1311788,22575,DE903,NS1402,210,35454,
1311789,22575,DE904,NS1401,140,35454,
1311790,22575,DE905,NS1378,200,35454,
1311791,22575,DE906,NS1341,260,35454,
1311792,22575,DE907,NS1403,155,35454,
1311793,22575,DE908,NS1371,130,35454,
1311794,22575,DE909,NS1405,140,35454,
1311795,22575,DE910,NS1404,138,35454,
1311796,22575,DE911,NS585,200,35454,
1311797,22575,DE912,NS854,210,35454,
1311798,22575,DE913,NS1379,200,35454,
1311799,22575,DE914,SN0010,400,35454,
1311800,22575,DE915,GOLDEN ROSE BIG,1450,35454,Roses
1311801,22575,DE916,SND015,700,35454,
1311802,22575,DE917,PILLAR CANDLE 3-3,240,35454,
1311803,22575,DE918,SN0014,700,35454,
1311804,22575,DE919,SND012,1950,35454,
1311805,22575,DE920,SND019,2400,35454,
1311806,22575,DE921,SND018,1000,35454,
1311807,22575,DE922,snd020,3100,35454,
1311808,22575,DE923,SND023,450,35454,
1311809,22575,DE924,SND009,275,35454,
1311810,22575,DE925,SND024,800,35454,
1311811,22575,DE926,LOVE YOU BAG,80,35454,
1311812,22575,DE927,FNP16014,30,35454,
1311813,22575,DE928,FNP16013,50,35454,
1311814,22575,DE931,FNP16007,200,35454,
1311815,22575,DE932,PIPNI 10,300,35454,
1311816,22575,DE933,ROUND THALI MEDIUM,300,35454,
1311817,22575,DE934,MOSS DRY,20,35454,
1311818,22575,DE935,BANKULI STICK,20,35454,
1311819,22575,DE936,BALL DRY,25,35454,
1311820,22575,DE937,MOTI STICK,25,35454,
1311821,22575,DE938,JHADU MOTI STICK,10,35454,
1311822,22575,DE939,JHADU THERMAKOL STICK,20,35454,
1311823,22575,DE940,GIFT BAG BIG,150,35454,
1311824,22575,DE941,GOLDEN ROSE SMALL,900,35454,Roses
1311825,22575,DE942,SILVER ROSE SMALL,750,35454,Roses
1311826,22575,DE943,VASE 43,1550,35454,
1311827,22575,DE944,FNP 16019C,800,35454,
1311828,22575,DE945,FNP 16019B,900,35454,
1311829,22575,DE946,FNP 16019A,1000,35454,
1311830,22575,DE947,FNP 16001,150,35454,
1311831,22575,DE948,PIEGON,400,35454,
1311832,22575,DE949,SND011,380,35454,
1311833,22575,DE950,FNP16012,250,35454,
1311834,22575,DE951,DE005,150,35454,
1311835,22575,DE952,DE004,300,35454,
1311836,22575,DE953,DE003,400,35454,
1311837,22575,DE954,19900 bdy 02476,199,35454,
1311838,22575,DE955,19900 BDY 02474,199,35454,
1311839,22575,DE956,19900 BDY 02475,199,35454,
1311840,22575,DE957,19900 ILV 03434,199,35454,
1311841,22575,DE958,19900 BDY 02473,199,35454,
1311842,22575,DE959,6000 BDY 02362,60,35454,
1311843,22575,DE960,6000 BDY 2278,60,35454,
1311844,22575,DE961,6000 BDY 02359,60,35454,
1311845,22575,DE962,6000 BDY 02330,60,35454,
1311846,22575,DE963,4000 BUL 00005,40,35454,
1311847,22575,DE964,5000 BMR 00029,50,35454,
1311848,22575,DE965,6000 SOR 00106,60,35454,
1311849,22575,DE966,6000 ANN 00084,60,35454,
1311850,22575,DE967,6000 CON 00164,60,35454,
1311851,22575,DE968,6000 WED 00254,60,35454,
1311852,22575,DE969,5500 BHD 00138,55,35454,
1311853,22575,DE970,1350 ILV 00416,135,35454,
1311854,22575,DE971,5000 GBY 00038,50,35454,
1311855,22575,DE972,6000 CON 00156,60,35454,
1311856,22575,DE973,FNP 102,450,35454,
1311857,22575,DE974,BALL CANDLE PINK,45,35454,
1311858,22575,DE975,Crystal Beads S 15-1 Yellow,300,35454,
1311859,22575,DE976,BV 961-1,1200,35454,
1311860,22575,DE977,Crystal Beads S 15-1 Blue,450,35454,
1311861,22575,DE978,NS 1374,150,35454,
1311862,22575,DE979,NS 1371,130,35454,
1311863,22575,DE980,NS 1401,140,35454,
1311864,22575,DE981,NS 1403,155,35454,
1311865,22575,DE982,NS 1379,200,35454,
1311866,22575,DE983,PUJA HANDLE BASKET,150,35454,
1311867,22575,DE984,SND002A,475,35454,
1311868,22575,DE985,SND002B,375,35454,
1311869,22575,DE986,SND002C,275,35454,
1311870,22575,DE987,SND005,950,35454,
1311871,22575,DE988,SND007,500,35454,
1311872,22575,DE989,SND006,500,35454,
1311873,22575,DE990,THERMAKOL FLOWER STICK,150,35454,
1311874,22575,DE991,BELL DRY,30,35454,
1311875,22575,DE992,CHOTI DRY,20,35454,
1311876,22575,DE993,AF OD 141,550,35454,
1311877,22575,DE994,6000 BDY 02279,60,35454,
1311878,22575,DE995,7000 BDO 00024,70,35454,
1311879,22575,DE996,4500 FDY 00131,45,35454,
1311880,22575,DE997,5500  BDY 01411,55,35454,
1311881,22575,DE998,4000 FRD 00099,40,35454,
1311882,22575,DE999,2500 VVV 007,25,35454,
1334997,22575,RAK,RAKHI,20,35454,
1334998,22575,COS1,Moti Choor Laddoo 500gms,220,35454,
1335024,22575,8.90123E+12,CADBURY DAIRYMILK SILK,65,35454,
1335025,22575,CUS,GREETING CARD,60,35454,
1335428,22575,CB1,Cadbury Fruit N Nut Dairy Milk 38gm,42,35454,
1336048,22575,cb3,Soan Papdi 500 GM,67,35454,
1336077,22575,DE565,Non Wooven Paper Pink,25,35454,
1336269,22575,DE1066,Non Woven Paper Golden ,0,35454,
1336270,22575,DE1154,FNP Greeting Card,0,35454,
1336271,22575,DE563,Message Card,0,35454,
1336272,22575,DE564,Non Wooven Paper Red ,0,35454,
1336273,22575,DE566,Non Wooven Paper Light Blue,0,35454,
1336274,22575,DE567,Non Wooven Paper White,0,35454,
1336275,22575,DE568,Non Wooven Paper Off White,0,35454,
1336276,22575,DE569,Non Wooven Paper Yellow,0,35454,
1336277,22575,DE570,Jute Mat 004 Red,0,35454,
1336278,22575,DE571,Jute Mat 004 Pink,0,35454,
1336279,22575,DE572,Jute Mat 004 White,0,35454,
1336280,22575,DE573,Jute Mat 004 Green,0,35454,
1336281,22575,DE574,NS 314 RASSI (Pack of 12),0,35454,
1336282,22575,DE575,Rafia Paper Imp. Pac Of 12,0,35454,
1336283,22575,DE584,Cellophane FNP Logo White,0,35454,
1336284,22575,DE585,Cellophane FNP Logo Red,0,35454,
1336285,22575,DE586,Cellophane FNP Logo Pink,0,35454,
1336286,22575,DE587,Cellophane FNP Logo Yellow,0,35454,
1336287,22575,DE588,Cellophane FNP Logo Blue,0,35454,
1336288,22575,DE608,Dotted Packing Material S13-2  L Pink,0,35454,
1336289,22575,DE609,Acrylic Paper(Pack of 100),0,35454,
1336290,22575,DE610,Designer Bags New Large ,0,35454,
1336291,22575,DE611,Designer Bags New Medium ,0,35454,
1336292,22575,DE612,Jute Mate Roll  - Light Pink,0,35454,
1336293,22575,DE613,Jute Mate Roll  - Bleached,0,35454,
1336294,22575,DE614,Jute Mate Roll  - Yellow,0,35454,
1336295,22575,DE615,Jute Mate Roll  - Red,0,35454,
1336296,22575,DE616,Dotted Roll Red,0,35454,
1336297,22575,DE617,Dotted Roll- Purple,0,35454,
1336298,22575,DE618,Dotted Roll- Light Pink,0,35454,
1336299,22575,DE619,Dotted Roll- White,0,35454,
1336300,22575,DE620,NS-370 Metallic  Paper Roll Mehroon,0,35454,
1336301,22575,DE621,NS-370 Metallic  Paper Roll White,0,35454,
1336302,22575,DE929,Non Wooven Paper Purple ,0,35454,
1336303,22575,DE930,Non Wooven Paper Green ,0,35454,
1336781,22575,vv0009,Curly Willow With Glitter Berries SFNP-2-Red,885,15694,
1336782,22575,vv0010,Curly Willow With Glitter Berries SFNP-2-Coffee,885,15694,
1336783,22575,vv0014,NS 423 Curly Willow Black,360,15694,
1336784,22575,vv0017,D-2042 Noodel Stick (Tj),375,15694,
1336785,22575,vv0020,NS-657  Salix  Orange,330,15694,
1336786,22575,vv0021,Salix  Pink ,330,15694,
1336787,22575,vv0040,White Lady Yellow (10 Pc PK),165,15694,
1336788,22575,vv0056,Lata Twisted Stick-Brown,150,15694,
1336789,22575,vv0058,Lata Twisted Stick-Orange,150,15694,
1336790,22575,vv0061,Raffia 100g  - Rust,240,15694,
1336791,22575,vv0065,Beauty Ting Ting W/sola Style-2mtr-Purple,396,15694,
1336792,22575,vv0086,Curly Moss Pack of (500 Gr.) Yellow,480,15694,
1336793,22575,vv0087,Curly Moss Pack of (500 Gr.) Bleach,480,15694,
1336794,22575,vv0089,Curly Pod (Pack of 500 Gr.) Yellow,525,15694,
1336795,22575,vv0090,Curly Pod (Pack of 500 Gr.) Silver,525,15694,
1336796,22575,vv0091,Curly Pod (Pack of 500 Gr.) Pink,525,15694,
1336797,22575,vv0092,Jute White,675,15694,
1336798,22575,vv0094,Jute Green,675,15694,
1336799,22575,vv0103,Net Yellow,25.5,15694,
1336800,22575,vv0110,Cellophane Printed Pack of 100 Pcs Yellow,450,15694,
1336801,22575,vv0111,Cellophane Printed Pack of 100 Pcs Red,450,15694,
1336802,22575,vv0112,Cellophane Printed Pack of 100 Pcs Pink,450,15694,
1336803,22575,vv0113,Cellophane Printed Pack of 100 Pcs White,450,15694,
1336804,22575,vv0115,Designer Hand Made Roll,420,15694,
1336805,22575,vv0118,Designer Non Woven (Pack of 10),435,15694,
1336806,22575,vv0119,Zari Sheets (Pack of 10) Red,585,15694,
1336807,22575,vv0120,Zari Sheets (Pack of 10) Pink,585,15694,
1336808,22575,vv0121,Zari Sheets (Pack of 10) Silver,585,15694,
1336809,22575,vv0124,Designer Bags New Small ( Pack of 5),300,15694,
1336810,22575,vv0126,Jute Mate Roll  - Red,1200,15694,
1336811,22575,vv0127,Jute Mate Roll  - Bleached,1200,15694,
1336812,22575,vv0128,Jute Mate Roll  - Yellow,1200,15694,
1336813,22575,vv0129,Jute Mate Roll  - Leaf Green,1200,15694,
1336814,22575,vv0131,Plastic Wire 500yard Purple,480,15694,
1336815,22575,vv0135,Ribbon 50 Yards S 19-2  L.Pink,480,15694,
1336816,22575,vv0136,Ribbon 50 Yards S 19-2  Golden,480,15694,
1336817,22575,vv0137,Ribbon 50 Yards S 19-2  Yellow,480,15694,
1336818,22575,vv0138,Ribbon 50 Yards S 19-2  Purple,480,15694,
1336819,22575,vv0139,Ribbon 50 Yards S 19-2  White,480,15694,
1336820,22575,vv0140,Ribbon 50 Yards S 19-2  Red,480,15694,
1336821,22575,vv0141,Ribbon 50 Yards S 19-2  D.Pink,480,15694,
1336822,22575,vv0142,Ribbon 50 Yards S 19-2  Silver,480,15694,
1336823,22575,vv0143,Ribbon Small Green,285,15694,
1336824,22575,vv0149,Zari Line Texture Ribbon (15 Yards)  Golden,165,15694,
1336825,22575,vv0150,Zari Line Texture Ribbon (15 Yards)  Silver,165,15694,
1336826,22575,vv0151,Zari Line Texture Ribbon (15 Yards)  Pink,165,15694,
1336827,22575,vv0152,NS-880  Self Dotted Three Line Ribbon  Red,330,15694,
1336828,22575,vv0155,Exclusive Fancy Ribbon  (2.5'') L.Pink,315,15694,
1336829,22575,vv0161,NS 241 Rose Petal D.Green,90,15694,Roses
1336830,22575,vv0163,NS 241 Rose Petal L.Pink,90,15694,Roses
1336831,22575,vv0168,Slices on Bamboo Stick Pack of 3pc.-Pink,228,15694,
1336832,22575,vv0169,Slices on Bamboo Stick Pack of 3pc.-Orange,228,15694,
1336833,22575,vv0187,Palm Sing Half  Cut pink,135,15694,
1336834,22575,vv0188,Talami Brown Pack of 5 Pcs,120,15694,
1336835,22575,vv0189,A-001 Dotted Packing Material (Pack of 20) White,585,15694,
1336836,22575,vv0190,A-001 Dotted Packing Material (Pack of 20) Pink,585,15694,
1336837,22575,vv0191,A-002 Dotted Roll White,420,15694,
1336838,22575,vv0192,A-002 Dotted Roll Pink,420,15694,
1336839,22575,vv0193,NS-876  Web Roll   White,675,15694,
1336840,22575,vv0213,NS-370 Metallic  Paper Roll Mehroon,750,15694,
1336841,22575,vv0214,NS-370 Metallic  Paper Roll White,750,15694,
1336842,22575,vv0216,NS-877  Glitter Roll  Golden,675,15694,
1336843,22575,vv0217,Glitter Roll Print S13-4  Silver,675,15694,
1336844,22575,vv0218,Crape Paper Brown,66,15694,
1336845,22575,vv0220,Crape Paper S13-1  purple,66,15694,
1336846,22575,vv0222,Crape Paper S13-1  green,66,15694,
1336847,22575,vv0223,NS 314 Rassi (Pac of 12),720,15694,
1336848,22575,vv0224,NS 314-2 Rassi (Pac of 12),720,15694,
1336849,22575,vv0226,NS-1043  Ribbon Roll 2.8 Cm X 25 Yard  ROLL,435,15694,
1336850,22575,vv0233,NS 315 Rassi Bundle red,675,15694,
1336851,22575,vv0240,"Ball Candle 4 ""yellow",1665,15694,
1336852,22575,vv0242,"Ball Candle 3"" Silver",1185,15694,
1336853,22575,vv0253,T.Light Candle Set of 50 Pc.,525,15694,
1336854,22575,vv0255,Atm Spray Kobe Green,420,15694,
1336855,22575,vv0261,"Golden Rose 11""(Big)",1980,15694,Roses
1336856,22575,vv0262,Golden Rose 6''(Small),385,15694,Roses
1336857,22575,vv0263,"Silver Rose  11"" (Big)",1395,15694,Roses
1336858,22575,vv0264,Silver Rose 6''(Small),900,15694,Roses
1336859,22575,vv0265,FNP-200 Heliconia Orange,1275,15694,
1336860,22575,vv0267,FNP-220 / NS-335 Phalenopsis Purple,465,15694,
1336861,22575,vv0280,NS-402 Lily x 2 White,255,15694,
1336862,22575,vv0286,NS-1340 Calla Lily Bunch Orange,585,15694,
1336863,22575,vv0298,Orchid x 20 White  (AKS 8-3),405,15694,
1336864,22575,vv0299,Orchid X 20 S9-9  Green,405,15694,
1336865,22575,vv0300,Spider Gerbera x 3 L.Purple  (AKS 22-1),585,15694,
1336866,22575,vv0301,Spider Gerbera x 3 Pink  (AKS 22-1),585,15694,
1336867,22575,vv0302,Spider Gerbera x 3 Red  (AKS 22-1),585,15694,
1336868,22575,vv0303,NS 679 Tiger Orchid  White,405,15694,
1336869,22575,vv0304,NS 679 Tiger Orchid D.Pink,405,15694,
1336870,22575,vv0311,NS-709  Mini Orchid x 4  Pink Shaded,270,15694,
1336871,22575,vv0320,Hand Touch Phalenopsis x 9  White  (AKS 9-4),525,15694,
1336872,22575,vv0321,Hand Touch Phalenopsis x 9  Green  (AKS 9-4),525,15694,
1336873,22575,vv0322,D-1860 Rose Bunch Pink,630,15694,Roses
1336874,22575,vv0323,D-1860 Rose Bunch D. Purple,630,15694,Roses
1336875,22575,vv0324,Exclusive Rose S9-7 L.Red,795,15694,Roses
1336876,22575,vv0325,Exclusive Rose S9-7 Red,795,15694,Roses
1336877,22575,vv0331,FNP-220 / NS-335 Phalenopsis Red,465,15694,
1336878,22575,vv0332,Phalenopsis x 8 Green  (AKS 9-5),495,15694,
1336879,22575,vv0336,Exclusive Single Peony  S33-2  Pink,525,15694,
1336880,22575,vv0337,Exclusive Single Peony  S33-2  Red,525,15694,
1336881,22575,vv0338,Exclusive Single Peony  S33-2  White,525,15694,
1336882,22575,vv0339,NS 677 Anthurium Green,165,15694,
1336883,22575,vv0342,Hand Touch Amarlysis  Orange  (AKS 6-1),930,15694,
1336884,22575,vv0362,NS-734  Hanging Berry  Red,525,15694,
1336885,22575,vv0369,Artificial Bunch 4 Vk,435,15694,
1336886,22575,vv0370,Artificial Bunch 7 Vk,465,15694,
1336887,22575,vv0371,Artificial Bunch 5 Vk,255,15694,
1336888,22575,vv0372,Artificial Bunch 8 BK,255,15694,
1336889,22575,vv0373,Artificial Bunch 3 Vk,255,15694,
1336890,22575,vv0374,Artificial Bunch 1 Vk,285,15694,
1336891,22575,vv0375,Artificial Bunch 2 Vk,285,15694,
1336892,22575,vv0376,Artificial Bunch 9 BK,255,15694,
1336893,22575,vv0377,NS-795  Peach Blossom Bunch x 5  D.Pink,735,15694,
1336894,22575,vv0378,NS-795  Peach Blossom Bunch x 5  L.Pink,735,15694,
1336895,22575,vv0379,NS-795  Peach Blossom Bunch x 5  White,735,15694,
1336896,22575,vv0382,NS 490 Artificial Flower Bunch Purple,186,15694,
1336897,22575,vv0383,NS 490 Artificial Flower Bunch White,186,15694,
1336898,22575,vv0384,NS-1399 Artificial Flower Bunch Peach-Green,285,15694,
1336899,22575,vv0386,NS-1404 Artificial Flower Bunch Blue,165,15694,
1336900,22575,vv0388,NS-1374 Artificial Flower Bunch Purple,174,15694,
1336901,22575,vv0389,FNP-238 Artificial Flower Bunch Green,174,15694,
1336902,22575,vv0390,Artificial Bunch 11 HS,195,15694,
1336903,22575,vv0391,Artificial Bunch 10 HS White,630,15694,
1336904,22575,vv0392,Artificial Bunch 10 HS Red,630,15694,
1336905,22575,vv0396,FNP-105 Crystal Glass Vase,1950,15694,
1336906,22575,vv0397,NS 539 Big Crystal Vase 10 X 24.5 cm,1200,15694,
1336907,22575,vv0398,NS 539 Small Crystal Vase 7.5 X 19.5 cm,600,15694,
1336908,22575,vv0410,FNP-116 Ceramic Vase,375,15694,
1336909,22575,vv0412,NS-773  Ceramic Vase  White,360,15694,
1336910,22575,vv0416,FNP-11 Ceramic Vase Purple,585,15694,
1336911,22575,vv0417,FNP-11 Ceramic Vase Pink,585,15694,
1336912,22575,vv0432,FNP-117 Ceramic Vase,555,15694,
1336913,22575,vv0433,FNP-90 Ceramic Vase,450,15694,
1336914,22575,vv0436,NS 301 Candle Holder Small Blue,495,15694,
1336915,22575,vv0437,NS 301 Candle Holder Small Orange,495,15694,
1336916,22575,vv0443,NS 554 Artificial Bonsai Green White,675,15694,
1336917,22575,vv0444,NS 553 Artificial BonsaiPurple,675,15694,
1336918,22575,vv0445,NS 553 Artificial Bonsai  Yellow,675,15694,
1336919,22575,vv0454,Wooden Vase Medium MK,555,15694,
1336920,22575,vv0455,NS-1344 Plastic Vase Red,1350,15694,
1336921,22575,vv0457,Barrel Med,840,15694,
1336922,22575,vv0459,cellotape,225,15694,
1336923,22575,vv0463,D-2037 GLAD BUNCH (Tj),495,15694,
1336924,22575,vv0464,D-2094 GREEN BUNCH (Tj),495,15694,
1336925,22575,vv0465,Fur Gland 2 Mtr.,285,15694,
1336926,22575,vv0466,IC   Rose Bunch x 7 Green,975,15694,Roses
