ProductServicesID,OrigName,Name
98459,Daisies Oasis,Daisies Oasis
99420,Daisies Pink_FFLDaisA002,Daisies
99440,Daisies Purple_FFLDAISE003,Daisies
98637,Daisies Yellow_FFLDAISE001,Daisies
1983602,Daisy Ball on White Lady Red,Daisies
1865049,Daisy Bunch x 5 Branches,Daisies
620439,DAISY green,Daisies
620440,DAISY pink,Daisies
620438,DAISY white,Daisies
620437,DAISY yellow,Daisies
1311166,DAMRU 4,Damru 4
1310944,DANCING BAMBOO,Bamboo
620558,Dancing Orchid Green  (AKS 8-6),Orchids
620559,Dancing Orchid Pink  (AKS 8-6),Orchids
223250,Dancing Orchid White  (AKS 8-6),Orchids
620560,Dancing Orchid White  (AKS 8-6),Orchids
223251,Dancing Orchid Yellow  (AKS 8-6),Orchids
620561,Dancing Orchid Yellow  (AKS 8-6),Orchids
223866,Dandila,Dandila
98571,Danish Butter Cookies CHCDaniA001,Danish Butter Cookies
99444,Dark Pink Rose_FFLDARKE001,Pink Roses
98399,Dazzling Rose Combo,Roses
1311835,DE004,De004
98346,Deep Emotions,Deep Emotions
3334517,Delectable Holi Combo,Delectable Holi Combo
98951,Delectable Taste,Delectable Taste
3245306,Delectable Taste Combo Eggless,Delectable Taste Combo Eggless
99724,Delfi Twister Choco 320gms_PSGDELFE001,Delfi Twister Choco 320Gms_Psgdelfe001
98753,Delicate Princess,Delicate Princess
98998,Delicious and Elegant Treat,Delicious And Elegant Treat
98818,Delicious Bites and Flowers,Delicious Bites And Flowers
98999,Delicious Gourmet,Delicious Gourmet
98460,Delightful and Musical Surprise for Beloved,Delightful And Musical Surprise For Beloved
98461,Delightful Bloom,Delightful Bloom
98197,Delightful Divine,Delightful Divine
2924986,Delightful Divine Combo,Delightful Divine
3209414,Delightful Divine Combo Eggless,Delightful Divine
3316818,Delightful Floral Arrangement,Flower Arrangement
98972,Delivering Sweetness,Delivering Sweetness
2812050,delivery charge(fnp agra),Invalid
100770,Delivery Charges,Invalid
1310617,Delivery Charges,Invalid
2740375,delivery charges,Invalid
3044017,Descent Bouquet,Bouquet
620930,Designer Bags Bottle Size ( Pack of 5),Invalid
1336290,Designer Bags New Large ,Invalid
620933,Designer Bags New Large ( Pack of 5)  ,Invalid
620932,Designer Bags New Small ( Pack of 5) ,Invalid
1310582,Designer Cake 1 Kg,Designer Cake
1310583,Designer Cake 500 gm,Designer Cake
98463,Designer Love,Designer Cake
1336805,Designer Non Woven (Pack of 10),Invalid
1311776,DH603556 BUDDHA CANDLE HOLD,Buddha Candle Holder
620850,Diffuser P415 (PB),Diffuser P415 (Pb)
3101234,Dinner Roll(FNP BALUGANJ),Dinner Roll(Fnp Baluganj)
98401,Divine Carnation,Carnations
98799,Divine Love,Divine Love
98464,Diwali Crackers N Emotions,Diwali Crackers N Emotions
98465,Diwali Dryfruits N Crackers,Diwali Dryfruits N Crackers
98495,Diwali Ladoo And Crackers,Diwali Ladoo And Crackers
98496,Diwali Sweets And Crackers,Diwali Sweets And Crackers
99447,Diya_GEGDIYAE001,Diya
99527,Doda Burfi 500gms_SWTDODAE002,Dhoda
2934874,Donat,Doughnut
2934886,Donat Round,Doughnut
99622,Dori Pink GEGDoriA005,Rakhi
1777613,DOUBLE DELITE,Double Delite
1777702,DOUBLE DELITE,Double Delite
1777739,DOUBLE DELITE,Double Delite
2944051,Double Tripple Chocolate Doughnut(FNP AGRA),Doughnut
99662,Draceane leaves GEGDracA001,Dracena
815654,Dracena,Dracena
98906,Dream Clouds,Dream Clouds
98402,Dreaming About You,Dreaming About You
99470,Driftwood_GEGDRIFE001,Driftwood_Gegdrife001
223628,Drooping Long Orchid Purple,Orchids
620499,Drooping Long Orchid Purple,Orchids
1310987,DROOPING LONG ORCHID PURPLE,Orchids
99320,Dry Cake 250gms_CAKDRY E001,Dry Cake
99321,Dry Cake 500gm_PSGDRY E001,Dry Cake
2946055,Dry Cake Chocolate(FNP BALUGANJ),Dry Cake
99452,Dry Fruit Box_GEGDRY E001,Dry Fruit
3162561,Dry Fruit Cake 250GM(FNP BALUGANJ),Dry Cake
2973480,dry fruits(fnp agra),Dry Fruit
99538,Dry Petha 250gms_SWTDRY E002,Dry Petha
99631,Drysticks GEGDrysA001,Invalid
98492,Dual Delight,Dual Delight
98754,Dual Shaded Carnations,Carnations
99697,Dukes Waffy Pineapple Wafers 75gms_PSGDUKEE001,Dukes Waffy Pineapple Wafers 75Gms_Psgdukee001
1777610,DUTCH TRUFFLE,Dutch Truffle
1777699,DUTCH TRUFFLE,Dutch Truffle
1777736,DUTCH TRUFFLE,Dutch Truffle
1591392,DX28409  Ceramic Vase,Ceremic Vase
620648,DX30664C  Ceramic Vase,Ceremic Vase
620649,DX30668B  Ceramic Vase,Ceremic Vase
620650,DX31543  Ceramic Vase,Ceremic Vase
620651,DX31550  Ceramic Vase,Ceremic Vase
620652,DX71005  Ceramic Vase,Ceremic Vase
367983,Eclairs candy,Eclairs Candy
99549,Eclairs Toffees 100gms GEGMixFA005,Eclairs Toffees 100Gms Gegmixfa005
99284,Egg__CAKEgg_A001,Cake
2775755,Eggless Pineapple Cake 500gms,Pineapple Cake
3077616,Eggless Pineapple Cake N Lucky Bamboo,Pineapple Cake
3077761,Eggless Truffle N Lucky Bamboo,Pineapple Cake
98443,Ekdant Diya Thali,Ekdant Diya Thali
620851,Electric Buddha (PB),Electric Buddha (Pb)
620852,Electric Diffuser OB-64 (PB),Electric Diffuser Ob-64 (Pb)
99038,Elegance,Elegance
2931221,Elegance Deluxe,Elegance Deluxe
98403,Elegance EXDFNP61,Elegance
98830,Elegance Forever,Elegance Forever
98755,Elegance Hamper,Elegance Hamper
98756,Elegance in the Vase,Elegance In The Vase
98444,Elegance of the Light,Elegance Of The Light
3043897,ELEGANCE PREMIUM,Elegance Premium
2712320,Elegance Standard,Elegance Standard
98421,Elegant Blooms Of Sunshine,Elegant Blooms Of Sunshine
98732,Elegant Burst,Elegant Burst
98782,Elegant Mix,Elegant Mix
98466,Elegant N Sweet,Elegant N Sweet
3267326,elegant rose bookey,Roses
98805,Elegant Roses,Roses
99100,Elegant Wishes,Elegant Wishes
3334866,Elegant Wishes 12 Pink Roses with Cake,Roses With Cake
2919875,Elegant Wishes 6 Pink Roses with Cake,Roses With Cake
3231763,Elegant Wishes 6 Pink Roses with Cake Eggless,Roses With Cake
98404,Elegante,Elegante
98493,Emotion and Feelings,Emotion And Feelings
99081,Emotions,Roses
99082,Emotions 12 Rose,Roses
98892,Emotions 15 Rose,Roses
98973,Emotions 20 Rose,Roses
99072,Enchanted Bloom,Enchanted Bloom
3048993,ENCHANTED BLOOM DELUX,Enchanted Bloom
3236444,Enchanted Bloom Eggless Standard,Enchanted Bloom
3162554,Enchanted Bloom Standard,Enchanted Bloom
98974,Enchanted Love,Enchanted Love
98468,Enchanting love,Enchanted Love
99111,Enchanting Pink,Enchanting Pink
98809,Endless Love,Endless Love
2903651,Enhance Glaze Deluxe Choc. Flv 2.5,Enhance Glaze Deluxe Choc. Flv 2.5
3317365,Enigmatic 12 Red Roses,Red Roses
2785194,Enigmatic 20 Red Roses,Red Roses
2671807,Enigmatic 8 Red Roses,Red Roses
98469,EnLightening Diyas,Diya
98470,Enshrined Beauty of Love,Enshrined Beauty Of Love
3138778,Enticing 8 Yellow Roses,Yellow Roses
98918,Enticing Pink,Pink Roses
815696,Enticing yellow roses,Yellow Roses
98519,Entire Roses from Garden,Roses
98405,Entrancing Affection,Entrancing Affection
98952,Esteemed Ensemble,Esteemed Ensemble
98406,Eternal Beauty,Eternal Beauty
98317,Eternal Bliss,Eternal Bliss
98824,Eternal Purity,Eternal Purity
98679,Ethinic-Rakhi GEGETHIA001,Rakhi
99504,Euphorbia Plant (Height Approx 13 Inches)_PLTEUPHE001,Euphorbia Plant
98472,Everlasting Beauty,Everlasting Beauty
98473,Every Rose has a silver Lining,Roses
620500,Exclusive Glads-D.Pink,Exclusive Glads
620501,Exclusive Glads-L.Pink,Exclusive Glads
223661,Exclusive Glads-Purple,Exclusive Glads
620502,Exclusive Glads-Purple,Exclusive Glads
1336875,Exclusive Rose S9-7 L.Red,Roses
1336876,Exclusive Rose S9-7 Red,Roses
98793,Exotic Beauty,Exotic Beauty
99083,Exotic Bouquet,Exotic Bouquet
98474,Exotic Bouquet N Crackers,Exotic Bouquet N Crackers
98286,Exotic Charisma of Pink,Exotic Charisma Of Pink
98856,Exotic Expression,Exotic Expression
98475,Exotic Hamper,Exotic Hamper
98757,Exotic Mix,Exotic Mix
98808,Exotic Orchids n Cake Hamper,Flower And Cake Hamper
98825,Exotica,Exotica
3236462,Exotica Combo Eggless,Exotica Combo Eggless
98907,Express your Love,Express Your Love
98407,Express Yourself,Express Yourself
99108,Expression of Romance,Expression Of Romance
98520,Exquisite,Exquisite
98477,Exquisite Choice,Exquisite Choice
98478,Exquisite Gift of Love,Exquisite Gift Of Love
98919,Extravagent Affair,Extravagent Affair
98480,Exuding Fragrant of Joy,Exuding Fragrant Of Joy
2936161,FAB CHOCOLATE,Fab Chocolate
2936162,FAB CREAMY VANILLA,Fab Creamy Vanilla
98920,Fabled Beauty,Fabled Beauty
98198,Fairest Of All,Fairest Of All
98481,Fall Fantasy,Fall Fantasy
98408,Falling In Love,Falling In Love
98482,Fascinating Blues,Fascinating Blues
2677605,Fascinating Choco Combo,Fascinating Choco Combo
98409,Feeling Of Gaiety,Feeling Of Gaiety
98298,Feeling Swarm,Feeling Swarm
3284999,Feeling Swarm Combo,Feeling Swarm Combo
98410,Feelings,Feelings
2935748,Ferrero Rocher,Ferrero Rocher
98584,Ferrero Rocher 16pcs CHCFerrA009,Ferraro Rocher
3103931,Ferrero rocher 200g  (fnp agra),Ferraro Rocher
2810961,ferrero rocher 200gm(fnp agra),Ferraro Rocher
98586,Ferrero Rocher 24pcs CHCFerrA008,Ferraro Rocher
2718563,ferrero rocher 300gm,Ferraro Rocher
3239002,Ferrero Rocher Bouquet,Ferraro Rocher
3116111,Ferrero Rocher box 200gm,Ferraro Rocher
2926721,FERRERO ROCHER CHOCOLATE,Ferraro Rocher
3079963,ferrero rocher chocolate,Ferraro Rocher
2720215,ferrero rocher chocolate bouquet 16pcs,Ferraro Rocher
1310586,FERROR ROCHER T5,Ferraro Rocher
99689,Ficus Dwarf Plant_PLTFICUE001,Ficus Dwarf Plant_Pltficue001
99719,Fiesta Apple Flavoured 750ml_PSGFIESE002,Fiesta Apple Flavoured 750Ml_Psgfiese002
98494,Filled with Love Hamper,Filled With Love Hamper
1310969,FILLERS,Invalid
99607,Fillers Calcutta Asparagus GEGFillA001,Invalid
99642,Fillers White GEGFillA003,Invalid
99612,Fish bowl 10 Inch GEGFishA002,Fish Bowl
99623,Fish bowl 6 Inch GEGFishA001,Fish Bowl
1311456,FISH BOWL 8,Fish Bowl
2847176,Five Star chocolates 24g,Five Star
2853653,fivestar chocolate 24 gm(fnp agra),Five Star
98800,Flavourful Rainbow,Flavourful Rainbow
3155292,Flavourful Rainbow For Corp,Flavourful Rainbow For Corp
620845,Floating Candle Pack of 4 (MH),Floating Candle Pack Of 4 (Mh)
98347,Floral Array of Hues,Floral Array Of Hues
1591459,Floral Container S17-4-Mahroon,Invalid
1591461,Floral Container S17-4-Yellow,Invalid
1591458,Floral Container S17-5-Yelllow,Invalid
98975,Floral Divine,Floral Divine
836644,floral jewellery,Floral Jewellery
98299,Floral Salute,Floral Salute
1310993,FLOTING FLOWER  BIG,Floting Flower
1310994,FLOTING FLOWER  SMALL,Floting Flower
1336963,FLOWER,Flower
98820,Flower and Cake Hamper,Flower And Cake Hamper
3155298,Flower and Cake Hamper Combo,Flower And Cake Hamper
3231734,Flower and Cake Hamper Combo Eggless,Flower And Cake Hamper
99093,Flower Cake Hamper,Flower And Cake Hamper
98865,Flower Combo,Flower And Cake Hamper
98781,Flower Hamper N Greeting Card,Flower Hamper N Greeting Card
99454,Flower Pots 10pcs._GEGFLOWE001,Flower Pots
1311787,FLOWER SILK,Flower Silk
621097,Flower Vase Brass Antique S15475,Flower Vase Brass Antique S15475
98411,Flowerly and Fluffily Yours,Flowerly And Fluffily Yours
99090,Flowerly Song,Flowerly Song
98313,Flowerly Yours,Flowerly Yours
1310588,Flowers,Fresh Flower
99331,Flowers Design 50_CONFLOWE001,Flowers Design 50_Conflowe001
98422,Flowers For You,Flowers For You
98883,Flowers n Soft toy,Flowers N Soft Toy
98412,Flowers with 1kg Sone Papri,Flowers And Sone Papdi
99066,Flowery Celebrations,Flowery Celebrations
2627509,Flowery Celebrations Standard,Flowery Celebrations Standard
98484,Flowery Rhythm,Flowery Rhythm
98348,Flowery Wishes,Flowery Wishes
1590163,FM-1 Natural Touch Anthurium  D Red,Anthurium
1590148,FM-5 Calla Liliy Medium  Green,Lily
1590149,FM-5 Calla Lily Medium  Peach,Lily
620461,FM-5 Calla Lily Medium  Pink,Lily
223241,FM-5 Calla Lily Medium  Red,Lily
620462,FM-5 Calla Lily Medium  Red,Lily
620463,FM-5 Calla Lily Medium  Yellow,Lily
1310535,FNP 103,Fnp 103
1336270,FNP Greeting Card,Fnp Greeting Card
620868,Fnp Paper Bag Small,Invalid
620797,FNP-101 Crystal Glass Vase,Glass Vase
620784,FNP-108 Crystal Glass Vase,Glass Vase
620785,FNP-109 Crystal Glass Vase,Glass Vase
1336910,FNP-11 Ceramic Vase Purple,Ceremic Vase
223354,FNP-11 Ceramic Vase White,Ceremic Vase
620654,FNP-11 Ceramic Vase White,Ceremic Vase
1336912,FNP-117 Ceramic Vase,Ceremic Vase
620656,FNP-121 Ceramic Vase Red,Ceremic Vase
620657,FNP-124 Ceramic Vase,Ceremic Vase
620658,FNP-126 Ceramic Vase,Ceremic Vase
620799,FNP-131 Glass Vase,Glass Vase
620798,FNP-132 Glass Vase,Glass Vase
1865054,FNP-133 Crystal Glass Vase,Glass Vase
620763,FNP-137 MDF Vase,Mdf Vase
620659,FNP-14 Ceramic Love Set Green,Ceremic Vase
620756,FNP-142 Wooden Vase,Wooden Vase
620757,FNP-146 Wooden Vase,Wooden Vase
620687,FNP-147 Rattan Flower Pot,Rattan Flower Pot
620690,FNP-149 Handle Basket White,Invalid
620709,FNP-150 Dry Flower Red,Dry Flower
620711,FNP-153 Dry Flower Green,Dry Flower
620713,FNP-155 Dry Flower Red,Dry Flower
1590076,FNP-157 Dry Flower,Dry Flower
620715,FNP-158 Dry Flower White,Dry Flower
620778,FNP-16 Hanging Glass Vase,Hanging Glass Vase
1311814,FNP16007,Fnp16007
1311833,FNP16012,Fnp16012
223704,FNP-161 Packing Paper Pink,Invalid
620972,FNP-161 Packing Paper Pink,Invalid
620973,FNP-161 Packing Paper Red,Invalid
223707,FNP-162 Packing Paper Blue,Invalid
620974,FNP-162 Packing Paper Blue,Invalid
223708,FNP-162 Packing Paper Pink,Invalid
620975,FNP-162 Packing Paper Pink,Invalid
620976,FNP-163 Packing Paper Green,Invalid
1590109,FNP-163 Packing Paper Pink,Invalid
620661,FNP-17 Ceramic Vase Brown,Ceremic Vase
620984,FNP-173 Packing Paper Blue,Invalid
620986,FNP-174 Packing Paper Brown,Invalid
620987,FNP-174 Packing Paper Green,Invalid
620990,FNP-178 Fancy Ribbon,Invalid
620668,FNP-18 Ceramic Vase Grey,Ceremic Vase
620664,FNP-180 Ceramic Cup  Small,Ceremic Cup
620665,FNP-181 Ceramic Cup  Medium,Ceremic Cup
620667,FNP-183 Ceramic Vase Pink,Ceremic Vase
1591408,FNP-19 Hanging Vase White,Ceremic Vase
620626,FNP-192 Artificial Flower Purple,Artificial Flower
620628,FNP-193 Artificial Flower Bunch Peach,Artificial Flower
620629,FNP-193 Artificial Flower Bunch Pink,Artificial Flower
620630,FNP-195 / NS-1371 Artificial Flower Bunch Orange,Artificial Flower
223329,FNP-195 / NS-1371 Artificial Flower Bunch Purple,Artificial Flower
620634,FNP-196 BOP,Fnp-196 Bop
620670,FNP-20 Ceramic Vase,Ceremic Vase
1336859,FNP-200 Heliconia Orange,Heliconia
223335,FNP-204 Artificial Flower Fish Tail Green,Artificial Flower
620637,FNP-204 Artificial Flower Fish Tail Green,Artificial Flower
620638,FNP-215 Rose With Bud Red,Roses
620639,FNP-215 Rose With Bud White,Roses
620640,FNP-216 Velvet Rose x 5 Red,Roses
620641,FNP-216 Velvet Rose x 5 White,Roses
620751,FNP-22 Decorative Glass Vase,Glass Vase
1983661,FNP-220 / NS-335 Phalenopsis Blue,Phalenopsis
1336877,FNP-220 / NS-335 Phalenopsis Red,Phalenopsis
223340,FNP-223 Single Velvet Rose Red,Roses
620642,FNP-223 Single Velvet Rose Red,Roses
620643,FNP-226 Calla Lily Bunch Orange,Lily
620644,FNP-226 Calla Lily Bunch White,Lily
620647,FNP-230 Brassica Small Red,Brassica
223267,FNP-233 Folliage Artificial Flower 1.2M,Artificial Flower
620575,FNP-233 Folliage Artificial Flower 1.2M,Artificial Flower
620574,FNP-234 Folliage Artificial Flower 70CM,Artificial Flower
1865046,FNP-235 Ivy Bunch,Ivy
1865047,FNP-236 Ivy Creeper,Ivy
1865048,FNP-237 Ivy Creeper,Ivy
1336901,FNP-238 Artificial Flower Bunch Green,Artificial Flower
223273,FNP-24 Lotus Flower x 3 D.Pink,Lotus
620581,FNP-24 Lotus Flower x 3 D.Pink,Lotus
620584,FNP-25 Bonsai Orange,Bonsai
620585,FNP-25 Bonsai Pink,Bonsai
1591426,FNP-25-2 Ceramic Vase,Ceremic Vase
1591431,FNP-27 Bonsai Orange,Bonsai
223279,FNP-29 Bonsai Purple,Bonsai
620586,FNP-29 Bonsai Purple,Bonsai
1336949,FNP-406 green creeper,Creeper
223491,FNP-41 Jar Glass Candle Holder,Fnp-41 Jar Glass Candle Holder
620779,FNP-41 Jar Glass Candle Holder,Fnp-41 Jar Glass Candle Holder
620781,FNP-43 Crystal Glass Vase Holder,Glass Vase
620783,FNP-53 Hanging Glass Vase,Hanging Glass Vase
620787,FNP-57/60 Crystal Glass Vase,Crystel Glass Vase
620796,FNP-58 Crystal Glass Vase,Crystel Glass Vase
620789,FNP-59/62 Decorative Glass Vase,Glass Vase
620788,FNP-61 Heart Shape Glass Vase,Glass Vase
620790,FNP-63 Decorative Glass Vase,Glass Vase
620791,FNP-64 Hanging Glass Bulb Vase Small,Hanging Glass Vase
620792,FNP-65 Hanging Glass Bulb Vase Big,Hanging Glass Vase
1591464,FNP-71 Ceramic Vase,Ceremic Vase
620672,FNP-72 Ceramic Vase,Ceremic Vase
620674,FNP-74 Ceramic Vase,Ceremic Vase
223377,FNP-75 Ceramic Vase,Ceremic Vase
620675,FNP-75 Ceramic Vase,Ceremic Vase
620676,FNP-76 Ceramic Vase,Ceremic Vase
620677,FNP-77 Ceramic Vase,Ceremic Vase
620678,FNP-83 Ceramic Vase,Ceremic Vase
620679,FNP-84 Ceramic Vase,Ceremic Vase
1336913,FNP-90 Ceramic Vase,Ceremic Vase
620680,FNP-91 Ceramic Vase,Ceremic Vase
1311117,FNP914 IRON POT,Iron Pot
620681,FNP-92 Ceramic Vase,Ceremic Vase
620682,FNP-93 Ceramic Vase,Ceremic Vase
620683,FNP-94 Ceramic Vase,Ceremic Vase
620752,FNP-96 Iron Flower Pot,Iron Pot
2772122,Foil Lamp candle,Foil Lamp Candle
99070,Fondest Affections,Fondest Affections
99071,Forever Best Friends,Forever Best Friends
98486,Fresh and Festive Holiday,Fresh And Festive Holiday
98521,Fresh Breath,Fresh Breath
2873573,FRESH FLOWER,Fresh Flower
3281116,fresh flower,Fresh Flower
453838,Fresh Flower Arrangement,Fresh Flower Arrangement
2919336,FRESH FLOWER ARRANGEMENT,Fresh Flower Arrangement
1699041,Fresh flower Arrangements(1),Fresh Flower Arrangement
1699043,Fresh flower Arrangements(2),Fresh Flower Arrangement
1699045,Fresh flower Arrangements(3),Fresh Flower Arrangement
1699048,Fresh flower Arrangements(4),Fresh Flower Arrangement
1699050,Fresh flower Arrangements(5),Fresh Flower Arrangement
456293,Fresh Flower Bunch,Fresh Flower
1699028,Fresh flower bunch (2),Fresh Flower
1698985,Fresh flower Bunch(1),Fresh Flower
1699030,Fresh flower Bunch(3),Fresh Flower
1699035,Fresh flower Bunch(4),Fresh Flower
1699037,Fresh flower Bunch(5),Fresh Flower
3284805,fresh flowers,Fresh Flower
3284806,fresh flowers,Fresh Flower
3293958,fresh flowers,Fresh Flower
3082805,fresh flowers chocolate 7 teddy(agra),Fresh Flower
2782294,Fresh Flowers( fnp agra L),Fresh Flower
2770038,fresh flowers(fnp agra),Fresh Flower
2785234,Fresh Fowers (fnp baluganj),Fresh Flower
1777599,FRESH FRUIT cake,Fresh Fruit Cake
1777636,FRESH FRUIT cake,Fresh Fruit Cake
1777725,FRESH FRUIT cake,Fresh Fruit Cake
1310960,FRESH FRUIT CAKE - 1 KG,Fresh Fruit Cake
1310954,FRESH FRUIT CAKE - 500 GM,Fresh Fruit Cake
1311662,FRESH FRUIT CAKE 1 KG,Fresh Fruit Cake
1357495,FRESH FRUIT CAKE 5 STAR 1 KG,Fresh Fruit Cake
2725995,Fresh Fruits (fnp agra),Fresh Fruit Cake
2759754,Fresh Fruits cake half kg eggless,Fresh Fruit Cake
554427,Fresh Plant,Fresh Plant
1310511,Fresh Planter,Fresh Planter
98758,Fresh start,Fresh Start
98487,Friends Forever,Friends Forever
98699,Friendship Band GEGFrieA001,Friendship Band
3084583,Friendship Band( fnp agra),Friendship Band
98429,Friendship Blush,Friendship Blush
99001,Friendship Celebrations,Friendship Celebrations
98488,Friendship Colorful Hue,Friendship Colorful Hue
98430,Friendship Exotic Beauty,Friendship Exotic Beauty
98432,Friendship Forever,Friendship Forever
98640,Friendship Vivid,Friendship Vivid
98850,From my Heart,From My Heart
99096,From The Heart,From My Heart
3049173,From The Heart Combo Eggless,From My Heart
99295,Fruit _1000_CAKFruiA002,Fruit Cake
99251,Fruit _2000_CAKFruiA003,Fruit Cake
99273,Fruit _3000_CAKFruiA004,Fruit Cake
99287,Fruit _500_CAKFruiA001,Fruit Cake
1311438,FRUIT ARTIFICIAL,Fruit Artificial
2944056,Fruit Bread(FNP AGRA),Fruit Bread
2944040,Fruit Bun(FNP AGRA),Fruit Bun
2901226,Fruit Cake 1 kg,Fruit Cake
2908377,Fruit Cake 1 kg(FNP AGRA),Fruit Cake
2844245,Fruit Cake 1kg,Fruit Cake
3273729,Fruit Cake 1kg Eggless,Fruit Cake
2901221,Fruit Cake 500gm,Fruit Cake
2908370,Fruit Cake 500gm(FNP AGRA),Fruit Cake
2866610,fruit cake half kg(fnp agra),Fruit Cake
2785132,fruit cake one kg eggless(fnp agra),Fruit Cake
3224234,Fruit Custard(FNP BALUGANJ),Fruit Custard
1310599,FRUIT JUICE 750 ML,Fruit Juice
3114182,Fruit Muffins(FNP BALUGANJ),Fruit Muffines
1777686,Fruit n Nut,Cadburry Fruit And Nut
1777691,Fruit n Nut,Cadburry Fruit And Nut
3152998,Fruit Pastry(FNP BALUGANJ),Fruit Pastry
3154254,Fudge Brownie Cake Half kg(FNP BALUGANJ),Fudge Brownie Cake
99112,Gala of Red Roses,Red Roses
99113,Galore of Love and Happiness,Galore Of Love And Happiness
99114,Garden Pageant,Garden Pageant
1310968,GERBERA,Gerbera
620436,GERBERA Peach,Gerbera
620434,GERBERA Pink,Gerbera
620435,GERBERA Purple,Gerbera
620431,GERBERA Red,Gerbera
620433,GERBERA White,Gerbera
620432,GERBERA Yellow,Gerbera
98921,Gesture of Emotions,Gesture Of Emotions
1311048,GF NF 107,Gf Nf 107
1311823,GIFT BAG BIG,Invalid
2691131,Gift Luck,Gift Luck
98641,Gift Sensations,Gift Sensations
3155291,Gift wrapping & Rose,Roses
99406,Gladiolus White_FFLGladA001,Gladiolus
620448,GLADS Peach,Gladiolus
620446,GLADS Pink,Gladiolus
620447,GLADS Purple,Gladiolus
620445,GLADS White,Gladiolus
620444,GLADS Yellow,Gladiolus
98287,Glamorous Encounter,Glamorous Encounter
98642,Glamorous Hamper,Glamorous Hamper
1311205,GLASS 18,Glass 18
1311206,GLASS 32,Glass 32
99613,Glass Vase 10 Inch GEGGlasA003,Glass Vase
99615,Glass Vase 6 Inch GEGGlasA002,Glass Vase
99761,Glass Vase Height 10 inches_VASGLASE002,Glass Vase
99764,Glass Vase Height 10.5 inches_VASGLASE003,Glass Vase
99762,Glass Vase Height 7.5 inches_VASGLASE001,Glass Vase
99611,Glass Vase Square 4x4 GEGGlasA001,Glass Vase
99115,Glee of Exotic Gourmet,Glee Of Exotic Gourmet
3277713,Glistening Choco Bouquet,Glistening Choco Bouquet
620886,Glitter 10gm Pouch,Invalid
1311280,GLITTER BOAT SHAPE,Invalid
1311010,GLITTER ORCHID,Orchids
98643,Glorious Day,Glorious Day
98349,Glorious Presentation,Glorious Presentation
3273552,Glowing In Love,Glowing In Love
620888,GLU GUN STICK (PACK OF-20),Glu Gun Stick (Pack Of-20)
621081,Golden Cage Small,Golden Cage Small
99513,Golden Cyprus Plant (Height Approx 18 Inches)_PLTGOLDE001,Cyprus Plant
98350,Golden Glow,Golden Glow
99463,Golden Metal Case_GEGGOLDE001,Golden Metal Case_Geggolde001
98777,Golden Moments,Golden Moments
99328,Golden Ribbon_CONGOLDE001,Invalid
561597,Golden Rod,Golden Rod
1336856,Golden Rose 6''(Small),Golden Roses
621076,Golden Rose Big,Golden Roses
1311800,GOLDEN ROSE BIG,Golden Roses
223818,Golden Rose Small,Golden Roses
621075,Golden Rose Small,Golden Roses
1311824,GOLDEN ROSE SMALL,Golden Roses
620449,GOLDEN TORCH YELLOW,Golden Torch Yellow
98678,Gold-Rakhi GEGGOLDA002,Rakhi
99732,Good Day Butter cookies 75gm_PSGGOODE001,Good Day Butter Cookies
3056290,Good Luck Three Layer Bamboo Plant,Bamboo
98351,Gorgeous Wishes,Gorgeous Wishes
98185,Grace The Occasion,Grace The Occasion
98788,Graceful Grandeur,Graceful Grandeur
99080,Graceful Roses,Roses
1311437,GRAPES,Grapes
98759,Great Gift,Great Gift
98288,Green Light For Love,Green Light For Love
724946,Green Patti,Green Patti
223271,greeting card,Greeting Card
1335025,GREETING CARD,Greeting Card
2752821,Greeting Card,Greeting Card
2999942,Greeting card,Greeting Card
2786640,Greeting card (fnp agra),Greeting Card
99601,Greeting Card Anniversary GEGGreeA003,Greeting Card Anniversary Geggreea003
2660637,Greeting Card As Per Occasion,Greeting Card
99600,Greeting Card Best OF Luck GEGGreeA004,Greeting Card Best Of Luck Geggreea004
99593,Greeting Card Bhaidooj GEGGreeA019,Greeting Card Bhaidooj Geggreea019
99602,Greeting Card Birthday GEGGreeA002,Greeting Card Birthday Geggreea002
98700,Greeting Card Christmas GEGGreeA023,Greeting Card Christmas
99626,Greeting Card Condolence GEGGreeA009,Greeting Card Condolence Geggreea009
99624,Greeting Card Congratulations GEGGreeA011,Greeting Card Congratulations Geggreea011
99628,Greeting Card Diwali GEGGreeA007,Greeting Card Diwali Geggreea007
98705,Greeting Card Fathers Day GEGGreeA028,Greeting Card Fathers
98690,Greeting Card GEGGreeA034,Greeting Card
99598,Greeting Card Get Well Soon GEGGreeA014,Greeting Card Get Well Soon Geggreea014
98702,Greeting Card Grandparents Day GEGGreeA031,Greeting Card Grandparents
98691,Greeting Card Holi GEGGreeA033,Greeting Card Holi
98703,Greeting Card New Born Baby GEGGreeA030,Greeting Card New Born
98701,Greeting Card New Year GEGGreeA022,Greeting Card New
99596,Greeting Card Rakhi GEGGreeA016,Greeting Card Rakhi Geggreea016
99591,Greeting Card Thank You GEGGreeA012,Greeting Card Thank You Geggreea012
99629,Greeting Card Valentine GEGGreeA006,Greeting Card Valentine Geggreea006
98692,Greeting Card Womens Day GEGGreeA032,Greeting Card Womens Day
2821470,greeting card(fnp agra L),Greeting Card
2775691,greeting card(fnp agra),Greeting Card
